customer_id,country,frequency,monetary,recency_days,rfm_segment
15038.0,United Kingdom,6,705.49,58,Loyal
16015.0,United Kingdom,3,705.3900000000001,3,Recent
16882.0,United Kingdom,3,705.1199999999999,66,Regular
17934.0,United Kingdom,2,704.25,51,Regular
12612.0,Germany,1,704.04,74,Regular
12883.0,United Kingdom,4,703.47,24,Recent
18082.0,United Kingdom,1,703.3699999999997,25,Recent
15103.0,United Kingdom,2,703.36,31,Regular
15574.0,United Kingdom,4,702.25,177,Regular
16997.0,United Kingdom,3,702.0,288,At Risk
14198.0,United Kingdom,4,701.4,18,Recent
14356.0,United Kingdom,2,701.2299999999999,79,Regular
17321.0,United Kingdom,2,700.8599999999999,8,Recent
13238.0,United Kingdom,4,700.7300000000001,17,Recent
17734.0,United Kingdom,3,700.63,53,Regular
15800.0,United Kingdom,2,699.0799999999999,107,Regular
13258.0,United Kingdom,3,698.5799999999999,11,Recent
17423.0,United Kingdom,2,698.41,46,Regular
17796.0,United Kingdom,4,697.9000000000001,40,Regular
15053.0,United Kingdom,3,697.79,4,Recent
14829.0,United Kingdom,4,697.5500000000001,29,Recent
13596.0,United Kingdom,2,697.0399999999998,5,Recent
15700.0,United Kingdom,2,696.6799999999996,172,Regular
17397.0,United Kingdom,2,696.4099999999999,22,Recent
14009.0,United Kingdom,2,695.6099999999999,198,At Risk
14959.0,United Kingdom,4,695.4200000000001,64,Regular
15304.0,United Kingdom,8,694.4000000000001,60,Loyal
12925.0,United Kingdom,2,694.05,4,Recent
14643.0,United Kingdom,2,693.8100000000001,170,Regular
12410.0,Switzerland,2,693.3299999999999,308,At Risk
13601.0,United Kingdom,2,693.3199999999999,45,Regular
14111.0,United Kingdom,4,692.85,14,Recent
17198.0,United Kingdom,3,692.22,23,Recent
17733.0,United Kingdom,2,692.1899999999999,38,Regular
13838.0,United Kingdom,4,691.7299999999999,5,Recent
16212.0,United Kingdom,2,690.3399999999999,19,Recent
18085.0,United Kingdom,2,689.9499999999999,330,At Risk
13023.0,United Kingdom,2,689.9000000000001,64,Regular
15181.0,United Kingdom,3,689.48,66,Regular
18196.0,United Kingdom,2,689.1300000000001,95,Regular
17502.0,United Kingdom,4,689.1,9,Recent
13799.0,United Kingdom,2,688.8599999999999,116,Regular
16642.0,United Kingdom,2,688.33,4,Recent
12658.0,Germany,1,686.0500000000001,18,Recent
16122.0,United Kingdom,4,684.4200000000001,73,Regular
16495.0,United Kingdom,3,684.4099999999999,3,Recent
15669.0,United Kingdom,4,684.3399999999999,40,Regular
12942.0,United Kingdom,3,683.8999999999999,131,Regular
17874.0,United Kingdom,6,683.46,185,Loyal
14222.0,United Kingdom,1,683.17,177,Regular
12838.0,United Kingdom,2,683.1299999999999,33,Regular
15582.0,United Kingdom,3,682.91,24,Recent
13548.0,United Kingdom,2,682.4099999999997,96,Regular
18135.0,United Kingdom,5,681.9100000000001,29,Loyal
12478.0,Greece,1,680.9900000000002,3,Recent
13524.0,United Kingdom,5,680.1800000000001,40,Loyal
16872.0,United Kingdom,3,680.02,77,Regular
15322.0,United Kingdom,1,679.68,85,Regular
13430.0,United Kingdom,2,679.45,18,Recent
14788.0,United Kingdom,2,679.44,7,Recent
17994.0,United Kingdom,4,678.4899999999999,121,Regular
13925.0,United Kingdom,4,678.25,92,Regular
13607.0,United Kingdom,1,678.0099999999996,40,Regular
13388.0,United Kingdom,2,677.1,131,Regular
13040.0,United Kingdom,2,676.99,8,Recent
16377.0,United Kingdom,1,676.2,267,At Risk
15626.0,United Kingdom,2,675.8,74,Regular
17462.0,United Kingdom,2,675.69,60,Regular
13325.0,United Kingdom,1,675.3,81,Regular
16418.0,United Kingdom,3,675.27,44,Regular
13355.0,United Kingdom,1,674.7,122,Regular
13464.0,United Kingdom,1,674.6800000000002,58,Regular
17749.0,United Kingdom,2,674.52,178,Regular
13951.0,United Kingdom,3,674.45,176,Regular
14504.0,United Kingdom,4,673.26,47,Regular
18121.0,United Kingdom,2,673.1000000000001,149,Regular
14628.0,United Kingdom,2,671.96,91,Regular
17883.0,United Kingdom,4,671.77,3,Recent
12638.0,Sweden,1,671.69,33,Regular
17299.0,United Kingdom,4,669.11,11,Recent
12418.0,Switzerland,1,668.5799999999997,112,Regular
14342.0,United Kingdom,4,668.56,21,Recent
13741.0,United Kingdom,3,668.43,71,Regular
16383.0,United Kingdom,2,668.3600000000001,74,Regular
15031.0,United Kingdom,4,668.14,4,Recent
18022.0,United Kingdom,1,668.1100000000002,35,Regular
16268.0,United Kingdom,2,667.6499999999999,71,Regular
15969.0,United Kingdom,3,666.0999999999999,2,Recent
17777.0,United Kingdom,3,665.8600000000001,24,Recent
17105.0,United Kingdom,2,665.78,159,Regular
16056.0,United Kingdom,1,664.85,45,Regular
13963.0,United Kingdom,4,664.54,308,At Risk
16208.0,United Kingdom,2,664.26,44,Regular
15643.0,United Kingdom,3,664.0,191,At Risk
14720.0,United Kingdom,3,663.81,5,Recent
13240.0,United Kingdom,4,663.65,96,Regular
16573.0,United Kingdom,2,663.6099999999999,84,Regular
14451.0,United Kingdom,2,662.5899999999999,60,Regular
16014.0,United Kingdom,3,662.3799999999999,37,Regular
18218.0,United Kingdom,2,662.08,211,At Risk
16774.0,United Kingdom,4,661.52,67,Regular
13028.0,United Kingdom,2,661.3199999999999,22,Recent
14603.0,United Kingdom,1,660.0,274,At Risk
15492.0,United Kingdom,2,659.4599999999999,28,Recent
13518.0,United Kingdom,1,659.4399999999998,85,Regular
13759.0,United Kingdom,2,659.4099999999999,33,Regular
16357.0,United Kingdom,3,658.8799999999999,33,Regular
14150.0,United Kingdom,2,658.6400000000001,35,Regular
17779.0,United Kingdom,3,658.5699999999999,21,Recent
16696.0,United Kingdom,4,657.9,135,Regular
14818.0,United Kingdom,3,657.8,73,Regular
12577.0,France,3,657.8,35,Regular
15648.0,United Kingdom,2,657.3499999999999,204,At Risk
17459.0,United Kingdom,2,657.3,43,Regular
15677.0,United Kingdom,1,657.23,49,Regular
16157.0,United Kingdom,3,656.69,15,Recent
13049.0,United Kingdom,2,656.68,64,Regular
16708.0,United Kingdom,1,656.6300000000001,45,Regular
16127.0,United Kingdom,1,656.2500000000002,39,Regular
14894.0,United Kingdom,1,655.7499999999999,85,Regular
16444.0,United Kingdom,4,654.6700000000001,46,Regular
14651.0,United Kingdom,2,654.6,67,Regular
17398.0,United Kingdom,3,653.3800000000001,114,Regular
18151.0,United Kingdom,2,653.3499999999999,134,Regular
13496.0,United Kingdom,2,653.3299999999999,10,Recent
15205.0,United Kingdom,2,653.24,85,Regular
14044.0,United Kingdom,4,652.8199999999999,26,Recent
14548.0,United Kingdom,2,652.8,150,Regular
17523.0,United Kingdom,4,652.74,11,Recent
14034.0,United Kingdom,3,651.8199999999999,22,Recent
16734.0,United Kingdom,3,650.51,52,Regular
16469.0,United Kingdom,4,650.4300000000001,23,Recent
15571.0,United Kingdom,4,650.43,11,Recent
16969.0,United Kingdom,3,650.41,39,Regular
17373.0,United Kingdom,4,646.92,40,Regular
12589.0,France,2,646.68,28,Recent
15651.0,United Kingdom,3,646.3,36,Regular
17545.0,United Kingdom,3,645.9599999999998,43,Regular
14855.0,United Kingdom,2,645.65,119,Regular
12719.0,France,2,644.95,5,Recent
17312.0,United Kingdom,3,644.3,138,Regular
16431.0,United Kingdom,3,642.81,213,At Risk
14020.0,United Kingdom,2,642.8,16,Recent
13034.0,United Kingdom,2,642.77,54,Regular
15384.0,United Kingdom,2,642.4099999999999,169,Regular
17046.0,United Kingdom,1,642.0199999999999,157,Regular
15297.0,United Kingdom,3,641.94,10,Recent
12365.0,Cyprus,2,641.3799999999999,291,At Risk
12624.0,France,2,641.1299999999999,106,Regular
13417.0,United Kingdom,2,640.83,4,Recent
13318.0,United Kingdom,3,640.76,1,Recent
12631.0,Finland,1,640.5000000000002,57,Regular
14301.0,United Kingdom,1,640.14,117,Regular
15919.0,United Kingdom,2,639.8899999999998,19,Recent
17515.0,United Kingdom,4,639.02,31,Regular
18160.0,United Kingdom,2,638.0600000000002,57,Regular
14754.0,United Kingdom,2,638.05,44,Regular
14664.0,United Kingdom,2,637.8900000000001,19,Recent
14128.0,United Kingdom,2,637.4999999999999,60,Regular
14481.0,United Kingdom,2,636.51,164,Regular
15829.0,United Kingdom,2,636.1400000000001,99,Regular
15773.0,United Kingdom,1,635.6800000000001,5,Recent
14000.0,United Kingdom,1,635.6600000000001,211,At Risk
16139.0,United Kingdom,3,635.4100000000001,18,Recent
17985.0,United Kingdom,1,634.9499999999999,22,Recent
13892.0,United Kingdom,4,632.97,26,Recent
14220.0,United Kingdom,2,632.4000000000001,247,At Risk
16306.0,United Kingdom,6,632.27,213,Loyal
18183.0,United Kingdom,2,632.0699999999999,227,At Risk
13822.0,United Kingdom,2,632.0,5,Recent
14021.0,United Kingdom,3,631.9,155,Regular
15244.0,United Kingdom,2,631.57,65,Regular
13539.0,United Kingdom,3,631.3399999999999,85,Regular
17990.0,United Kingdom,3,630.84,236,At Risk
13046.0,United Kingdom,2,629.31,30,Recent
13525.0,United Kingdom,2,628.78,14,Recent
14687.0,United Kingdom,1,628.38,106,Regular
16022.0,United Kingdom,1,628.2800000000001,260,At Risk
15028.0,United Kingdom,4,627.13,8,Recent
13546.0,United Kingdom,3,626.99,12,Recent
15402.0,United Kingdom,2,626.77,148,Regular
14036.0,United Kingdom,1,626.6499999999999,284,At Risk
13914.0,United Kingdom,2,626.45,11,Recent
14382.0,United Kingdom,1,626.07,26,Recent
16750.0,United Kingdom,5,623.9300000000001,44,Loyal
16718.0,United Kingdom,1,623.7500000000002,369,At Risk
12649.0,Germany,3,623.51,107,Regular
15147.0,United Kingdom,1,623.5,240,At Risk
13368.0,United Kingdom,2,623.4,256,At Risk
15258.0,United Kingdom,2,623.1600000000001,168,Regular
17499.0,United Kingdom,1,622.88,289,At Risk
15182.0,United Kingdom,2,622.85,154,Regular
17460.0,United Kingdom,6,622.43,94,Loyal
15768.0,United Kingdom,3,621.8299999999999,115,Regular
18217.0,United Kingdom,2,621.75,29,Recent
16915.0,United Kingdom,6,621.68,9,Loyal
17640.0,United Kingdom,1,621.6600000000001,86,Regular
14152.0,United Kingdom,2,621.29,75,Regular
13402.0,United Kingdom,2,621.23,127,Regular
16141.0,United Kingdom,1,620.3999999999999,88,Regular
12667.0,Finland,1,620.1299999999999,58,Regular
14529.0,United Kingdom,3,620.04,60,Regular
13493.0,Switzerland,2,618.63,275,At Risk
16613.0,United Kingdom,1,618.59,70,Regular
13145.0,United Kingdom,4,618.52,39,Regular
12596.0,Spain,2,618.27,51,Regular
13301.0,United Kingdom,4,618.09,103,Regular
16134.0,United Kingdom,2,618.0899999999999,21,Recent
14593.0,United Kingdom,3,617.99,21,Recent
14377.0,United Kingdom,2,617.05,191,At Risk
16442.0,United Kingdom,3,616.79,1,Recent
16311.0,United Kingdom,2,616.26,17,Recent
14905.0,United Kingdom,2,616.15,157,Regular
16005.0,United Kingdom,4,615.3899999999999,12,Recent
15275.0,United Kingdom,1,615.1399999999999,37,Regular
16566.0,United Kingdom,5,614.66,15,Loyal
16116.0,United Kingdom,1,612.7800000000001,211,At Risk
12513.0,France,1,612.2900000000001,112,Regular
18149.0,United Kingdom,3,612.0799999999999,50,Regular
15232.0,United Kingdom,2,612.06,113,Regular
15645.0,United Kingdom,1,612.0099999999998,18,Recent
16109.0,United Kingdom,2,611.88,218,At Risk
16763.0,United Kingdom,1,611.8500000000001,198,At Risk
13731.0,United Kingdom,2,610.5899999999999,219,At Risk
12673.0,Germany,2,610.52,5,Recent
15795.0,United Kingdom,1,610.0100000000001,149,Regular
13357.0,United Kingdom,1,609.9500000000002,257,At Risk
14636.0,United Kingdom,2,609.8499999999999,36,Regular
13933.0,United Kingdom,2,608.79,109,Regular
12933.0,United Kingdom,3,607.53,24,Recent
15573.0,United Kingdom,2,607.4499999999999,31,Regular
17119.0,United Kingdom,2,606.91,3,Recent
14710.0,United Kingdom,4,606.13,14,Recent
17849.0,United Kingdom,4,605.8000000000001,218,At Risk
14133.0,United Kingdom,3,605.64,129,Regular
13888.0,United Kingdom,2,605.6300000000001,119,Regular
17507.0,United Kingdom,2,605.5799999999999,261,At Risk
13233.0,United Kingdom,2,605.12,74,Regular
14323.0,United Kingdom,2,605.06,114,Regular
13558.0,United Kingdom,4,605.06,5,Recent
14675.0,United Kingdom,1,604.7499999999999,16,Recent
17664.0,United Kingdom,2,604.6400000000001,18,Recent
12944.0,United Kingdom,2,604.51,35,Regular
16732.0,United Kingdom,1,603.7499999999998,31,Regular
12556.0,Spain,2,603.7099999999998,50,Regular
12707.0,France,1,603.42,291,At Risk
17259.0,United Kingdom,2,603.37,148,Regular
15366.0,United Kingdom,2,602.5100000000001,75,Regular
17890.0,United Kingdom,2,602.09,322,At Risk
12654.0,Germany,5,601.98,10,Loyal
14609.0,United Kingdom,4,601.5600000000001,72,Regular
16654.0,United Kingdom,4,601.27,141,Regular
12420.0,Cyprus,1,600.3900000000001,63,Regular
13243.0,United Kingdom,1,600.07,203,At Risk
18211.0,United Kingdom,5,600.0699999999999,25,Loyal
12872.0,United Kingdom,2,599.97,326,At Risk
12521.0,Germany,1,599.6800000000001,142,Regular
14965.0,United Kingdom,2,598.9999999999999,96,Regular
17420.0,United Kingdom,3,598.8299999999999,50,Regular
14467.0,United Kingdom,4,598.76,17,Recent
15720.0,United Kingdom,1,598.7300000000001,24,Recent
13311.0,United Kingdom,2,598.57,4,Recent
13959.0,United Kingdom,3,598.2,79,Regular
16298.0,United Kingdom,3,598.2,22,Recent
14108.0,United Kingdom,2,597.9100000000001,30,Recent
17864.0,United Kingdom,3,597.5,12,Recent
16788.0,United Kingdom,2,597.4800000000002,123,Regular
14645.0,United Kingdom,2,597.09,156,Regular
15381.0,United Kingdom,2,596.85,213,At Risk
18246.0,United Kingdom,2,596.1,23,Recent
17658.0,United Kingdom,2,595.42,25,Recent
14284.0,United Kingdom,2,595.25,30,Recent
16325.0,United Kingdom,3,594.24,46,Regular
15442.0,United Kingdom,1,594.0,248,At Risk
12917.0,United Kingdom,1,594.0,128,Regular
16535.0,United Kingdom,1,593.75,5,Recent
18232.0,United Kingdom,4,592.97,81,Regular
16203.0,United Kingdom,4,592.9,58,Regular
14692.0,United Kingdom,4,591.55,137,Regular
13276.0,United Kingdom,2,590.9300000000001,63,Regular
13270.0,United Kingdom,1,590.0,366,At Risk
13452.0,United Kingdom,2,590.0,259,At Risk
14882.0,United Kingdom,2,589.7,26,Recent
18123.0,United Kingdom,2,589.4399999999999,24,Recent
16723.0,United Kingdom,2,589.1500000000001,91,Regular
16838.0,United Kingdom,2,588.8500000000001,197,At Risk
14338.0,United Kingdom,2,588.2199999999999,161,Regular
15624.0,United Kingdom,4,588.13,116,Regular
17351.0,United Kingdom,3,587.15,36,Regular
17014.0,United Kingdom,3,586.3300000000002,8,Recent
17360.0,United Kingdom,3,585.7900000000001,17,Recent
12384.0,Switzerland,2,585.27,28,Recent
15222.0,United Kingdom,1,585.0,318,At Risk
16384.0,United Kingdom,2,584.5,89,Regular
16072.0,United Kingdom,1,584.3199999999999,288,At Risk
14023.0,United Kingdom,2,584.0699999999999,7,Recent
13557.0,United Kingdom,2,584.06,28,Recent
15762.0,United Kingdom,2,583.7499999999998,65,Regular
12426.0,Germany,1,582.7299999999999,194,At Risk
13427.0,United Kingdom,3,582.6,19,Recent
17970.0,United Kingdom,1,582.5899999999999,211,At Risk
12695.0,France,4,582.1,7,Recent
18095.0,United Kingdom,2,580.05,312,At Risk
16906.0,United Kingdom,4,579.77,81,Regular
17142.0,United Kingdom,1,579.0,239,At Risk
13292.0,United Kingdom,2,578.94,38,Regular
17540.0,United Kingdom,2,578.8999999999999,24,Recent
12601.0,Germany,5,577.0600000000001,189,Loyal
14176.0,United Kingdom,4,576.9,297,At Risk
16916.0,United Kingdom,2,576.26,23,Recent
15830.0,United Kingdom,1,576.0,37,Regular
15550.0,United Kingdom,4,575.63,4,Recent
16345.0,United Kingdom,1,575.4100000000001,44,Regular
13487.0,United Kingdom,3,575.4,57,Regular
14167.0,United Kingdom,4,574.84,39,Regular
14400.0,United Kingdom,1,574.7,149,Regular
12784.0,Portugal,2,574.42,9,Recent
15339.0,United Kingdom,2,574.0699999999999,66,Regular
15303.0,United Kingdom,1,574.02,290,At Risk
12879.0,United Kingdom,3,573.22,44,Regular
15415.0,United Kingdom,1,572.8099999999998,313,At Risk
13379.0,United Kingdom,3,572.56,26,Recent
13405.0,United Kingdom,3,572.45,74,Regular
12816.0,Poland,2,572.2,95,Regular
13816.0,Germany,2,571.6700000000001,23,Recent
17616.0,United Kingdom,3,571.1999999999999,173,Regular
15821.0,United Kingdom,2,570.96,44,Regular
15315.0,United Kingdom,2,570.5,64,Regular
14592.0,United Kingdom,3,570.4599999999999,35,Regular
16667.0,United Kingdom,2,570.13,68,Regular
13939.0,United Kingdom,3,568.55,23,Recent
13321.0,United Kingdom,2,567.3599999999999,72,Regular
17897.0,United Kingdom,3,566.5999999999999,172,Regular
18150.0,United Kingdom,3,566.5799999999999,32,Regular
16278.0,United Kingdom,1,566.3799999999999,100,Regular
13894.0,United Kingdom,3,564.62,23,Recent
15344.0,United Kingdom,3,563.94,0,Recent
16933.0,United Kingdom,2,563.2300000000001,1,Recent
14753.0,United Kingdom,1,563.1499999999999,87,Regular
17265.0,United Kingdom,2,562.8999999999999,138,Regular
12414.0,Austria,3,562.41,217,At Risk
12559.0,Germany,2,561.7099999999999,310,At Risk
13946.0,United Kingdom,3,561.5699999999999,79,Regular
15655.0,United Kingdom,1,560.67,243,At Risk
13044.0,United Kingdom,1,560.4700000000001,291,At Risk
14273.0,United Kingdom,4,559.97,51,Regular
16275.0,United Kingdom,1,559.8699999999999,196,At Risk
18043.0,United Kingdom,3,559.5099999999999,24,Recent
14177.0,United Kingdom,4,559.4100000000001,86,Regular
12866.0,Belgium,1,559.1199999999999,283,At Risk
17503.0,United Kingdom,2,558.96,2,Recent
12987.0,United Kingdom,2,558.7,73,Regular
13800.0,United Kingdom,1,558.3199999999997,309,At Risk
13260.0,United Kingdom,1,557.6200000000001,61,Regular
17955.0,United Kingdom,4,557.3,198,At Risk
17295.0,United Kingdom,3,556.9499999999999,28,Recent
16385.0,United Kingdom,3,555.8900000000001,60,Regular
14805.0,United Kingdom,4,554.65,15,Recent
14891.0,United Kingdom,2,554.3800000000001,148,Regular
14618.0,United Kingdom,3,553.44,9,Recent
15068.0,United Kingdom,2,553.36,46,Regular
12363.0,Unspecified,2,552.0,109,Regular
17674.0,United Kingdom,2,551.0400000000001,74,Regular
17291.0,United Kingdom,1,550.8,308,At Risk
17235.0,United Kingdom,2,550.06,25,Recent
12390.0,Belgium,1,549.8399999999999,79,Regular
16340.0,United Kingdom,1,549.0699999999998,107,Regular
16536.0,United Kingdom,1,548.97,110,Regular
16031.0,United Kingdom,2,548.94,92,Regular
14474.0,United Kingdom,1,547.6600000000001,46,Regular
16811.0,United Kingdom,2,547.0699999999999,4,Recent
17637.0,United Kingdom,2,547.0599999999998,31,Regular
16211.0,United Kingdom,1,547.02,88,Regular
17520.0,United Kingdom,1,546.8100000000001,53,Regular
12743.0,Unspecified,2,546.43,134,Regular
14997.0,United Kingdom,3,546.2,46,Regular
17806.0,United Kingdom,1,546.0399999999998,11,Recent
12793.0,Portugal,2,545.48,334,At Risk
16475.0,United Kingdom,4,544.3,88,Regular
13617.0,United Kingdom,3,544.1800000000001,40,Regular
13390.0,United Kingdom,1,544.0799999999999,74,Regular
16927.0,United Kingdom,3,543.05,115,Regular
13278.0,United Kingdom,1,542.73,40,Regular
16230.0,United Kingdom,2,542.03,189,At Risk
17447.0,United Kingdom,2,541.53,40,Regular
17557.0,United Kingdom,3,541.46,14,Recent
13874.0,United Kingdom,1,540.45,358,At Risk
13812.0,Germany,3,539.0,42,Regular
14496.0,United Kingdom,2,538.81,311,At Risk
15452.0,United Kingdom,3,538.73,29,Recent
15469.0,United Kingdom,2,538.55,50,Regular
15539.0,United Kingdom,1,538.46,7,Recent
17062.0,United Kingdom,4,538.37,313,At Risk
17345.0,United Kingdom,4,537.74,15,Recent
14539.0,United Kingdom,2,537.48,15,Recent
16206.0,United Kingdom,4,537.0600000000001,54,Regular
15043.0,United Kingdom,1,537.0,31,Regular
16804.0,United Kingdom,3,536.99,23,Recent
16233.0,United Kingdom,3,536.68,71,Regular
15535.0,United Kingdom,4,536.4,173,Regular
16142.0,United Kingdom,1,535.3400000000001,249,At Risk
12988.0,United Kingdom,1,535.32,292,At Risk
13000.0,United Kingdom,3,534.8499999999999,106,Regular
13385.0,United Kingdom,1,534.5700000000002,329,At Risk
17443.0,Canada,1,534.24,219,At Risk
13434.0,United Kingdom,2,534.2399999999999,74,Regular
13217.0,United Kingdom,3,533.98,122,Regular
15433.0,United Kingdom,2,533.3,213,At Risk
15756.0,United Kingdom,4,532.9600000000002,61,Regular
15825.0,United Kingdom,1,532.94,172,Regular
16706.0,United Kingdom,3,531.3500000000001,37,Regular
14265.0,Unspecified,2,530.1800000000001,109,Regular
18159.0,United Kingdom,1,530.1500000000002,301,At Risk
14002.0,United Kingdom,2,529.73,134,Regular
14463.0,United Kingdom,3,529.6199999999999,98,Regular
16185.0,United Kingdom,2,529.41,16,Recent
17631.0,United Kingdom,3,528.33,1,Recent
16602.0,United Kingdom,1,528.0799999999999,36,Regular
12479.0,Germany,1,527.2,11,Recent
17623.0,United Kingdom,1,527.05,32,Regular
18252.0,United Kingdom,2,526.6699999999997,50,Regular
16892.0,United Kingdom,5,525.54,1,Loyal
17290.0,United Kingdom,2,525.2399999999999,3,Recent
17429.0,United Kingdom,3,524.92,128,Regular
15467.0,United Kingdom,3,524.8799999999999,9,Recent
15891.0,United Kingdom,1,524.52,226,At Risk
13721.0,United Kingdom,1,524.14,36,Regular
17329.0,United Kingdom,2,523.11,14,Recent
18017.0,United Kingdom,3,523.0,81,Regular
17712.0,United Kingdom,1,522.91,44,Regular
14871.0,United Kingdom,4,522.38,3,Recent
12863.0,United Kingdom,1,521.2,52,Regular
15149.0,United Kingdom,1,520.8,133,Regular
14873.0,United Kingdom,1,519.68,210,At Risk
12571.0,France,2,519.61,39,Regular
13643.0,United Kingdom,3,519.44,31,Regular
16955.0,United Kingdom,4,518.6700000000001,184,At Risk
16650.0,United Kingdom,1,518.4200000000001,71,Regular
15030.0,United Kingdom,2,518.28,71,Regular
16135.0,United Kingdom,1,517.5499999999998,262,At Risk
17454.0,United Kingdom,4,517.53,192,At Risk
18205.0,United Kingdom,2,517.3599999999999,36,Regular
13043.0,United Kingdom,1,516.4200000000001,273,At Risk
15882.0,United Kingdom,4,516.3599999999999,198,At Risk
15809.0,United Kingdom,5,515.77,36,Loyal
12811.0,Portugal,3,514.85,260,At Risk
15246.0,United Kingdom,2,514.15,238,At Risk
13005.0,United Kingdom,2,513.7,173,Regular
17513.0,United Kingdom,1,513.2,72,Regular
17805.0,United Kingdom,1,512.31,73,Regular
17480.0,United Kingdom,1,511.82,77,Regular
12582.0,Finland,2,511.3599999999999,238,At Risk
14851.0,United Kingdom,2,511.3499999999999,23,Recent
16561.0,United Kingdom,2,511.12,5,Recent
15406.0,United Kingdom,2,510.7099999999999,31,Regular
12904.0,United Kingdom,2,509.5799999999999,18,Recent
12436.0,Norway,1,509.00999999999993,99,Regular
16898.0,United Kingdom,3,508.81000000000023,26,Recent
15417.0,United Kingdom,1,508.8000000000001,85,Regular
17391.0,United Kingdom,2,508.8,163,Regular
14317.0,United Kingdom,1,508.58,64,Regular
17958.0,United Kingdom,1,508.46000000000004,116,Regular
17415.0,United Kingdom,1,507.8399999999999,79,Regular
14158.0,United Kingdom,1,507.66000000000014,40,Regular
14820.0,United Kingdom,4,507.28999999999996,21,Recent
15721.0,United Kingdom,1,507.0799999999998,11,Recent
16960.0,United Kingdom,3,507.05000000000007,38,Regular
13885.0,United Kingdom,2,506.80000000000007,189,At Risk
16614.0,United Kingdom,1,506.18999999999994,182,At Risk
14014.0,United Kingdom,1,505.18000000000006,77,Regular
15081.0,United Kingdom,5,504.79999999999995,22,Loyal
12991.0,United Kingdom,2,503.76,23,Recent
17630.0,United Kingdom,2,503.59999999999997,169,Regular
16863.0,United Kingdom,2,502.8,31,Regular
15006.0,United Kingdom,1,502.08999999999975,51,Regular
13865.0,United Kingdom,4,501.56,58,Regular
15881.0,United Kingdom,5,501.39,312,Loyal
13116.0,United Kingdom,1,501.14000000000004,138,Regular
13247.0,United Kingdom,4,501.11999999999995,17,Recent
16616.0,United Kingdom,2,500.4200000000001,15,Recent
15389.0,United Kingdom,1,500.0,172,Regular
14958.0,United Kingdom,3,499.67999999999995,147,Regular
14077.0,United Kingdom,5,499.41999999999996,40,Loyal
15193.0,United Kingdom,1,499.32,60,Regular
14681.0,United Kingdom,3,498.95,71,Regular
16488.0,United Kingdom,3,498.8,33,Regular
15142.0,United Kingdom,1,498.73999999999995,46,Regular
17053.0,United Kingdom,1,498.47999999999996,130,Regular
17298.0,United Kingdom,2,498.4200000000001,101,Regular
16820.0,United Kingdom,1,497.61000000000007,95,Regular
17495.0,United Kingdom,2,497.56000000000006,7,Recent
16368.0,United Kingdom,2,497.42999999999995,2,Recent
15300.0,United Kingdom,1,496.4399999999999,64,Regular
15018.0,United Kingdom,3,496.21,38,Regular
17374.0,United Kingdom,2,495.77000000000004,218,At Risk
15448.0,United Kingdom,1,494.64000000000004,312,At Risk
16352.0,United Kingdom,2,494.43999999999994,17,Recent
17333.0,United Kingdom,1,494.24999999999994,85,Regular
12763.0,Japan,2,494.08,138,Regular
15877.0,United Kingdom,2,493.28,1,Recent
13176.0,United Kingdom,1,492.8400000000001,46,Regular
14270.0,United Kingdom,1,492.6499999999999,331,At Risk
15507.0,United Kingdom,1,492.35999999999996,171,Regular
13732.0,United Kingdom,1,491.86,28,Recent
14236.0,United Kingdom,2,490.86000000000007,80,Regular
15000.0,United Kingdom,1,490.52,47,Regular
14416.0,United Kingdom,2,490.22,22,Recent
18074.0,United Kingdom,1,489.6,373,At Risk
12809.0,Portugal,1,489.31,177,Regular
17361.0,United Kingdom,3,488.2,49,Regular
14396.0,United Kingdom,2,487.98999999999995,65,Regular
15165.0,United Kingdom,1,487.74999999999994,373,At Risk
16643.0,United Kingdom,1,487.51,245,At Risk
13338.0,United Kingdom,1,487.02,157,Regular
13675.0,United Kingdom,2,486.82,151,Regular
17453.0,United Kingdom,2,486.72,17,Recent
15287.0,United Kingdom,2,486.69000000000005,22,Recent
13153.0,United Kingdom,1,486.21999999999997,5,Recent
12639.0,Sweden,1,486.1,238,At Risk
15109.0,United Kingdom,1,484.95,245,At Risk
16999.0,United Kingdom,2,484.82,23,Recent
16504.0,United Kingdom,1,484.3799999999998,25,Recent
16518.0,United Kingdom,2,484.32000000000005,61,Regular
14130.0,United Kingdom,1,483.85999999999996,319,At Risk
13531.0,United Kingdom,2,483.79999999999995,205,At Risk
12808.0,Portugal,3,483.65,36,Regular
14147.0,United Kingdom,2,483.40000000000003,78,Regular
17555.0,United Kingdom,2,483.26,19,Recent
14450.0,United Kingdom,3,483.25,180,Regular
16603.0,United Kingdom,2,482.4700000000001,74,Regular
17950.0,United Kingdom,3,482.20000000000005,72,Regular
12504.0,Germany,2,482.04999999999995,18,Recent
16693.0,United Kingdom,2,482.01,68,Regular
18216.0,United Kingdom,1,481.75,31,Regular
15091.0,United Kingdom,1,480.71,67,Regular
16812.0,United Kingdom,1,479.3500000000001,360,At Risk
16008.0,United Kingdom,3,478.78,23,Recent
15589.0,United Kingdom,3,478.53,255,At Risk
16768.0,United Kingdom,3,478.09,47,Regular
12644.0,Germany,1,477.9100000000001,129,Regular
13092.0,United Kingdom,5,477.83,70,Loyal
14320.0,United Kingdom,2,477.7900000000001,206,At Risk
